진료년도,성별,입원외래구분,행위코드,환자수,명세서청구건수,의료행위총사용량,의료행위청구금액
2024,여,입원,153JA,6067,15829,111418,13713221672
2024,여,입원,153K6,702,838,10958,726370287
2024,여,입원,153L6,17991,26324,365897,19607263988
2024,여,입원,153M6,10951,16737,229557,14048421156
2024,여,입원,153N0,572,632,1143,89702138
2024,여,입원,153N1,1982,3757,30812,4138010470
2024,여,입원,153N2,1807,2636,27531,3319571753
2024,여,입원,153N3,1204,1611,16171,1777606900
2024,여,입원,153N4,997,1264,15071,1499864757
2024,여,입원,153N5,2430,3262,41227,3636400785
2024,여,입원,153N9,52,54,539,24888910
2024,여,입원,153NA,647,1138,9086,1347162357
2024,여,입원,153P6,215,259,3490,277286530
2024,여,입원,153Q6,8165,10698,130677,8485793692
2024,여,입원,153R6,4027,5592,70989,5247587120
2024,여,입원,153S0,952,1084,1649,151327351
2024,여,입원,153S1,2677,5247,39406,6206945332
2024,여,입원,153S2,3212,4920,48160,6837651194
2024,여,입원,153S3,2846,4467,43961,5668111854
2024,여,입원,153S4,1972,2534,31363,3660755436
2024,여,입원,153S5,3567,4639,55100,5809709658
2024,여,입원,153S9,110,168,1505,81219620
2024,여,입원,153SA,2521,5241,31100,5375135556
2024,여,입원,153T6,132,151,1966,180878390
2024,여,입원,153U6,10778,15808,207654,15634613540
2024,여,입원,153V6,4538,6899,86104,7421631482
2024,여,입원,15400,4,4,60,3253800
2024,여,입원,15440,5,5,10,536880
2024,여,입원,154A6,1230,1863,17498,600420570
2024,여,입원,154000000,36,53,487,21854110
2024,여,입원,154J1,1,1,2,168500
2024,여,입원,154J3,1,1,21,1489410
2024,여,입원,154J4,1,1,19,1253640
2024,여,입원,154J6,8331,14633,159586,8729293354
2024,여,입원,15500,16,16,19,401311
2024,여,입원,15501,1,1,1,35080
2024,여,입원,15511,11,11,25,870120
2024,여,입원,15590,2,2,2,42120
2024,여,입원,15591,179,316,3210,110468760
2024,여,입원,15900,1,1,2,
2024,여,입원,15902,3,3,5,
2024,여,입원,15903,1653,2994,20705,5270000
2024,여,입원,16321,16,16,131,306540
2024,여,입원,16322,23,32,457,1270460
2024,여,입원,16331,14,17,278,947980
2024,여,입원,16332,156,246,2844,3668760
2024,여,입원,16340,1,1,1,3100
2024,여,입원,16500,8,27,598,938860
2024,여,입원,17500,1,1,8,1710400
2024,여,입원,18300,159,975,978,40332720
2024,여,입원,18400,2,6,6,210600
2024,여,입원,20010,76,91,92,518903
2024,여,입원,20020,574,623,653,3947748
2024,여,입원,20023,1159,1464,1564,18495293
2024,여,입원,20030,424,455,459,3181668
2024,여,입원,20031,402,540,541,3107922
2024,여,입원,20032,6460,7438,7769,42128859
2024,여,입원,20242,2,2,2,75000
2024,여,입원,20253,1,1,1,150000
2024,여,입원,20330,3,3,3,36000
2024,여,입원,20774,1,1,2,48000
2024,여,입원,29003,20,22,25,152632
2024,여,입원,29004,75,75,79,1716024
2024,여,입원,29005,11,11,11,413760
2024,여,입원,30010,1259,1464,1518,1843874
2024,여,입원,30020,633,680,696,967161
2024,여,입원,30030,1739,2069,2070,3247634
2024,여,입원,30040,475,574,574,975562
2024,여,입원,30050,1521,1695,1703,3277523
2024,여,입원,30060,242,255,255,527646
2024,여,입원,30070,3056,3495,3504,7927106
2024,여,입원,30080,130,130,130,320492
2024,여,입원,30090,95,98,98,257304
2024,여,입원,30100,886,948,951,2671634
2024,여,입원,30110,52,55,55,165176
2024,여,입원,30120,40,40,40,124055
2024,여,입원,30130,26,27,27,90350
2024,여,입원,30140,1318,1615,1616,5679530
2024,여,입원,30150,387,437,442,1603624
2024,여,입원,30160,358,398,429,1932711
2024,여,입원,30180,26,26,26,148845
2024,여,입원,30190,2,2,2,12810
2024,여,입원,30200,55406,82569,697394,847131834
2024,여,입원,40010,1,2,12,
2024,여,입원,40011,8797,24485,231622,856871206
2024,여,입원,40012,220373,818386,11178457,60706732135
2024,여,입원,40030,546,857,13380,65501720
2024,여,입원,40040,279,388,4275,18536208
2024,여,입원,40050,10849,27988,373543,1284204681
2024,여,입원,40060,87342,331685,4561681,18438304720
2024,여,입원,40070,56360,110758,1535051,7056081213
2024,여,입원,40080,168275,615815,8320350,35609003441
2024,여,입원,40091,119526,249032,3737260,14985095990
2024,여,입원,40092,4127,20243,196247,752220813
2024,여,입원,40100,3405,10485,100513,354176743
2024,여,입원,40120,15,26,378,861283
2024,여,입원,40121,782,2593,21359,75662489
2024,여,입원,40122,125,390,3935,13477207
2024,여,입원,40123,61,125,908,3228152
2024,여,입원,40124,93,161,616,2371876
2024,여,입원,40125,258,303,1760,7397458
2024,여,입원,40126,9,22,218,756003
2024,여,입원,40127,2,6,64,266983
2024,여,입원,40128,12,13,32,144153
2024,여,입원,40129,1113,2286,19782,70340944
2024,여,입원,40131,6588,15128,107658,414105249
2024,여,입원,40132,2282,5513,49224,185690581
2024,여,입원,40133,5514,11692,64867,257903248
2024,여,입원,40134,4259,9525,66420,254759604
2024,여,입원,40304,24437,77265,1216565,12821261133
2024,여,입원,40305,359,1072,10270,105708565
2024,여,입원,40306,40799,150825,1456199,6377911107
2024,여,입원,40307,150649,478179,6563778,25383268227
2024,여,입원,40312,32046,51482,306121,2850521044
2024,여,입원,40313,64375,106786,1015127,14576562243
2024,여,입원,40321,137914,404419,4656324,23387906158
2024,여,입원,40322,20642,86246,1545612,8336101559
2024,여,입원,40323,1605,4505,49984,285853679
2024,여,입원,40400,158887,466017,738306,2989770902
2024,여,입원,40700,21545,37897,567344,1396827710
2024,여,입원,40701,104701,202415,2809467,5323446219
2024,여,입원,40702,572,661,4710,11009786
2024,여,입원,40710,15632,20389,109401,2835936572
2024,여,입원,40720,5397,6692,50435,2221009069
2024,여,입원,40721,6920,9069,51596,2228448564
2024,여,입원,45501,146,163,245,1920833
2024,여,입원,45502,47,61,101,1739464
2024,여,입원,45510,69,148,3859,47399364
2024,여,입원,45520,66,90,1059,8497015
2024,여,입원,45530,3,3,10,194403
2024,여,입원,45550,197,246,596,6567755
2024,여,입원,45560,227,330,527,8330753
2024,여,입원,45571,1975,2522,21762,179463461
2024,여,입원,45572,80,102,1953,29962885
2024,여,입원,45580,161,251,2865,33502005
2024,여,입원,45590,633,1409,2005,40357471
2024,여,입원,45600,69,153,4652,70663712
2024,여,입원,51010,1,13,122,5175240
2024,여,입원,51020,1,13,88,2356640
2024,여,입원,51030,1,1,1,5750
2024,여,입원,51040,1,2,14,530376
2024,여,입원,51050,1,1,1,44132
2024,여,입원,52010,1,1,1,40190
2024,여,입원,52020,1,1,1,28130
2024,여,입원,52021,1,1,1,56260
2024,여,입원,59001,130,150,557,10234138
2024,여,입원,59002,100,111,524,9887537
2024,여,입원,59003,11,12,14,590788
2024,여,입원,59004,56,58,140,6287036
2024,여,입원,59102,109,109,110,1360146
2024,여,입원,59103,8,9,11,258164
2024,여,입원,62200,54,65,1981,10069310
2024,여,입원,62300,106682,208221,6951822,33573005207
2024,여,입원,62400,9086,16218,483278,2146478160
2024,여,입원,63200,26,27,607,3946680
2024,여,입원,63300,8376,16825,505800,3066738240
2024,여,입원,63400,27,28,398,2455660
2024,여,입원,66300,1,1,6,37020
2024,여,입원,67000,19,27,2628,13665600
2024,여,입원,67001,95,226,25297,131605107
2024,여,입원,70010,47185,96671,3028848,1878761642
2024,여,입원,70011,88445,172033,5801810,3309375657
2024,여,입원,70020,4237,8809,77333,89752800
2024,여,입원,70030,95248,189775,6472469,1425233762
2024,여,입원,70064,2,2,2,30000
2024,여,입원,70097,1,1,1,10000
2024,여,입원,70098,2,2,2,20000
2024,여,입원,70111,1,1,1,
2024,여,입원,70811,1,1,3,3000
2024,여,입원,70812,2,2,2,2000
2024,여,입원,70813,2,2,4,4000
2024,여,입원,70814,1,1,2,2000
2024,여,입원,70821,1,1,1,100
2024,여,입원,70912,1,1,1,15000
2024,여,입원,71014,2,2,2,4000
2024,여,입원,71032,1,1,1,20000
2024,여,입원,80009,2,2,2,363360
2024,여,입원,85001,1,1,1,
2024,여,입원,85002,14,14,14,
2024,여,입원,85005,36,36,36,
2024,여,입원,85006,39,39,39,
2024,여,입원,90011,2,2,6,400000
2024,여,입원,90033,1,1,1,20640
2024,여,입원,92012,17,17,48,8126
2024,여,입원,94100,582,585,605,1815000
2024,여,입원,A0300,3,3,3,457980
2024,여,입원,A0311,7,7,10,1974400
2024,여,입원,A0391,404,419,905,171212400
2024,여,입원,A0392,1,1,1,197000
2024,여,입원,A1100,180,343,2388,156321700
2024,여,입원,A1101,40,83,1201,91214120
2024,여,입원,A1104,1,1,3,220290
2024,여,입원,A1111,140,518,11575,937805600
2024,여,입원,A1112,8,18,352,27433040
2024,여,입원,A1114,4,10,247,17741860
2024,여,입원,A1150,1,2,40,2165850
2024,여,입원,A1151,7,14,182,12651310
2024,여,입원,A1152,3,14,326,21470690
2024,여,입원,A1158,3,5,47,2214170
2024,여,입원,A1191,3703,16446,351703,29010279120
2024,여,입원,A1192,111,260,5246,421181060
2024,여,입원,A1193,5,13,365,27906000
2024,여,입원,A1194,4,9,180,13269800
2024,여,입원,A1550,3,3,3,164370
2024,여,입원,A1900,7,18,28,504280
2024,여,입원,A2100,3891,8980,91264,5206911230
2024,여,입원,A2101,554,1690,38830,2716013430
2024,여,입원,A2102,63,153,4125,279558940
2024,여,입원,A2103,19,46,1266,81757260
2024,여,입원,A2104,19,52,1341,82444410
2024,여,입원,A2108,5,10,265,12219460
2024,여,입원,A2110,41,100,2534,147728070
2024,여,입원,A2111,2531,11627,302820,21523490480
2024,여,입원,A2112,173,563,14374,993071950
2024,여,입원,A2113,56,130,3363,221640140
2024,여,입원,A2114,13,27,728,45451290
2024,여,입원,A2118,12,23,566,26509200
2024,여,입원,A2150,28,52,1449,66740430
2024,여,입원,A2151,54,113,2602,155085160
2024,여,입원,A2152,68,234,5508,317245780
2024,여,입원,A2153,53,130,3428,184792860
2024,여,입원,A2158,48,110,2639,93063820
2024,여,입원,A2190,5,6,61,3660824
2024,여,입원,A2191,68229,410712,10349740,755648000000
2024,여,입원,A2192,1776,5926,148110,10512934890
2024,여,입원,A2193,197,524,13194,897714320
2024,여,입원,A2194,102,251,5999,384996880
2024,여,입원,A2198,17,47,1271,62026400
2024,여,입원,A2500,14,22,457,25450200
2024,여,입원,A2550,26,43,1130,48158600
2024,여,입원,A2900,1789,3421,5106,83412300
2024,여,입원,A3000,1101,5078,121036,508351200
2024,여,입원,A3100,7040,14037,119342,5546721800
2024,여,입원,A3101,627,1557,34358,2001450980
2024,여,입원,A3102,82,171,3828,219944830
2024,여,입원,A3103,27,78,2073,111805930
2024,여,입원,A3104,38,90,2430,122829640
2024,여,입원,A3108,15,29,683,23749870
2024,여,입원,A3110,28,62,1520,73633460
2024,여,입원,A3111,3889,17049,453560,27418592760
2024,여,입원,A3112,242,616,14716,860292940
2024,여,입원,A3113,38,84,2299,125624220
2024,여,입원,A3114,20,46,1290,66493920
2024,여,입원,A3118,23,41,1083,38483190
2024,여,입원,A3130,1,1,1,40870
2024,여,입원,A3150,47,89,2254,80488720
2024,여,입원,A3151,43,80,2046,99157390
2024,여,입원,A3152,67,178,4342,201358490
2024,여,입원,A3153,42,99,2643,113325540
2024,여,입원,A3158,30,62,1557,37493050
2024,여,입원,A3190,6,10,52,2675920
2024,여,입원,A3191,81572,392080,10142224,631527000000
2024,여,입원,A3192,2101,6162,158173,9524530510
2024,여,입원,A3193,284,718,18260,1039152940
2024,여,입원,A3194,199,644,12193,661143130
2024,여,입원,A3198,25,72,1868,70952760
2024,여,입원,A3500,7,13,266,11647160
2024,여,입원,A3550,41,84,2437,77128790
2024,여,입원,A3900,6452,11430,17643,291625630
2024,여,입원,A6100,2544,6342,86538,3822142320
2024,여,입원,A6101,407,1262,33110,1903481490
2024,여,입원,A6102,64,158,4133,228356880
2024,여,입원,A6104,15,39,930,45537520
2024,여,입원,A6108,10,19,502,16240100
2024,여,입원,A6110,5,13,365,16684240
2024,여,입원,A6111,2230,9493,259993,15163344930
2024,여,입원,A6112,234,682,17725,995345400
2024,여,입원,A6113,26,53,1460,78758460
2024,여,입원,A6114,25,48,1203,59426614
2024,여,입원,A6118,17,32,768,26069770
2024,여,입원,A6150,16,35,993,33379640
2024,여,입원,A6151,35,54,1380,64181770
2024,여,입원,A6152,61,144,3741,165711680
2024,여,입원,A6153,42,96,2530,104277280
2024,여,입원,A6158,25,41,845,19649610
2024,여,입원,A6190,4,5,68,3270360
2024,여,입원,A6191,54005,277681,7370407,443791000000
2024,여,입원,A6192,1450,5132,137681,7986870850
2024,여,입원,A6193,211,479,12934,706667990
2024,여,입원,A6194,23,49,1167,60445400
2024,여,입원,A6500,15,25,644,26958310
2024,여,입원,A6550,40,95,2657,78308850
2024,여,입원,A6900,4193,7023,10252,157546920
2024,여,입원,A7100,12252,34382,118833,3616073000
2024,여,입원,A7101,876,3076,41427,1808364870
2024,여,입원,A7102,6,8,119,4692660
2024,여,입원,A7103,4,5,75,2899500
2024,여,입원,A7104,21,44,715,24990580
2024,여,입원,A7108,38,61,223,4354820
2024,여,입원,A7110,57,176,2579,80865100
2024,여,입원,A7111,3013,10879,170504,7587304820
2024,여,입원,A7112,194,547,8620,363386250
2024,여,입원,A7113,129,575,8480,329300210
2024,여,입원,A7114,52,138,1551,55637214
2024,여,입원,A7118,43,60,917,18812770
2024,여,입원,A7150,3,5,145,2499680
2024,여,입원,A7151,5,7,124,3746930
2024,여,입원,A7152,10,21,396,12164430
2024,여,입원,A7158,9,9,131,1012570
2024,여,입원,A7190,27,66,1141,37960860
2024,여,입원,A7191,36359,138197,2426752,111570000000
2024,여,입원,A7192,1357,3639,65452,2854324030
2024,여,입원,A7193,272,713,13564,546115960
2024,여,입원,A7194,111,301,6046,223817090
2024,여,입원,A7198,48,127,2458,54727080
2024,여,입원,A7500,32,53,1015,27945100
2024,여,입원,A7900,7759,16626,33279,511491650
2024,여,입원,AA100,6488,7522,8472,126272534
2024,여,입원,AA106,96,102,105,3049270
2024,여,입원,AA107,418,433,450,14268470
2024,여,입원,AA109,728,798,801,13519120
2024,여,입원,AA154,124111,142884,157841,2694087192
2024,여,입원,AA155,575819,663879,680438,11956770425
2024,여,입원,AA156,479493,525440,574576,11377414610
2024,여,입원,AA157,76664,84785,92570,2015069421
2024,여,입원,AA200,2850,4337,6873,67668939
2024,여,입원,AA206,93,169,202,4404960
2024,여,입원,AA207,300,586,732,18102460
2024,여,입원,AA209,276,417,544,6334650
2024,여,입원,AA222,6563,13254,16943,67678470
2024,여,입원,AA244,1,1,1,6480
2024,여,입원,AA250,69,85,90,1086650
2024,여,입원,AA254,171592,218736,240367,2972364484
2024,여,입원,AA255,598741,845822,864923,10945049189
2024,여,입원,AA256,403837,551174,596201,8412427670
2024,여,입원,AA257,100745,241637,271226,4276100775
2024,여,입원,AB001,34587,200409,3825234,7650468000
2024,여,입원,AB002,203107,1400903,33013607,56453218467
2024,여,입원,AB003,32309,164786,3710645,16278600654
2024,여,입원,AB004,65783,349481,8430134,18451456600
2024,여,입원,AB005,40098,187584,4397191,4836909000
2024,여,입원,AB1A0,243,248,342,15440189
2024,여,입원,AB1A1,10495,12951,68518,5480571145
2024,여,입원,AB1A3,49,57,613,37304292
2024,여,입원,AB1AS,103975,140914,716339,66317576025
2024,여,입원,AB1E0,90,106,80,4726814
2024,여,입원,AB1E1,18031,23395,116392,12185359859
2024,여,입원,AB1E3,123,177,2073,172259230
2024,여,입원,AB1ES,113551,160082,840758,101221000000
2024,여,입원,AB1J0,113,139,221,16140894
2024,여,입원,AB1J1,9912,12505,88581,11204542910
2024,여,입원,AB1J2,1,6,167,19749420
2024,여,입원,AB1J3,72,100,1983,194081550
2024,여,입원,AB1JS,68842,94369,457381,67520266059
2024,여,입원,AB1N0,48,49,28,2481490
2024,여,입원,AB1N1,302,316,1097,167725250
2024,여,입원,AB1NS,6767,7748,38484,6846599414
2024,여,입원,AB1S0,69,72,48,5631280
2024,여,입원,AB1S1,10224,12599,47622,9943143220
2024,여,입원,AB1S3,86,104,518,87031730
2024,여,입원,AB1SS,69587,84909,349825,83809026760
2024,여,입원,AB202,4,5,5,302250
2024,여,입원,AB243,1,1,1,43970
2024,여,입원,AB2A0,2132,2366,8033,301991083
2024,여,입원,AB2A1,40981,45931,351999,23230046018
2024,여,입원,AB2A2,37733,43385,340002,20291252860
2024,여,입원,AB2A3,17991,20703,181160,9663256012
2024,여,입원,AB2A4,5918,7421,87216,4099690869
2024,여,입원,AB2AA,27638,31317,186518,13874913870
2024,여,입원,AB2AS,17667,22511,122140,10101058070
2024,여,입원,AB2B5,1588,1979,25029,997257640
2024,여,입원,AB2C5,657,900,9489,301056050
2024,여,입원,AB2D5,4024,5542,81883,2838332877
2024,여,입원,AB2E0,283,376,1621,83226100
2024,여,입원,AB2E1,36718,41725,308162,26494146720
2024,여,입원,AB2E2,26323,29476,219796,17037349922
2024,여,입원,AB2E3,12944,14626,116682,8171350040
2024,여,입원,AB2E4,4751,6353,59879,3764870975
2024,여,입원,AB2EA,50624,59589,377691,36421051304
2024,여,입원,AB2ES,31047,39816,218282,23723840810
2024,여,입원,AB2F5,1073,1171,9919,527651940
2024,여,입원,AB2G5,720,896,7872,338895140
2024,여,입원,AB2H5,1210,1622,18752,872566262
2024,여,입원,AB2J0,170,195,496,31170822
2024,여,입원,AB2J1,65548,75547,616555,64890968690
2024,여,입원,AB2J2,36565,41483,314729,30261565952
2024,여,입원,AB2J3,21769,26296,223668,19241181231
2024,여,입원,AB2J4,7815,10284,92314,7203121330
2024,여,입원,AB2J9,6,6,8,319280
2024,여,입원,AB2JA,61423,75360,430653,51673870089
2024,여,입원,AB2JS,28721,36355,189990,25576507290
2024,여,입원,AB2K5,2128,2525,18875,1243351530
2024,여,입원,AB2L5,275,315,2040,106629830
2024,여,입원,AB2M5,2883,3406,31350,1796651210
2024,여,입원,AB2N0,14,14,7,540820
2024,여,입원,AB2N1,16265,17368,96412,12503204904
2024,여,입원,AB2N2,9024,9607,54670,6398874600
2024,여,입원,AB2N3,4083,4380,28566,2959433500
2024,여,입원,AB2N4,1115,1329,11276,1043129000
2024,여,입원,AB2NA,18604,23187,112594,16367868910
2024,여,입원,AB2NS,5423,6313,28967,4671499230
2024,여,입원,AB2P5,275,288,2054,163244010
2024,여,입원,AB2Q5,289,357,3177,202208980
2024,여,입원,AB2R5,345,371,2975,207761380
2024,여,입원,AB2S0,80,89,333,31444627
2024,여,입원,AB2S1,24828,26961,133224,21906847028
2024,여,입원,AB2S2,17554,19079,98399,14598967637
2024,여,입원,AB2S3,8759,9503,51004,6717431148
2024,여,입원,AB2S4,3499,4035,29592,3538123477
2024,여,입원,AB2S9,68,74,360,20984270
2024,여,입원,AB2SA,19416,21601,94003,17277775965
2024,여,입원,AB2SS,8861,10758,47674,9708440831
2024,여,입원,AB2T5,460,482,2695,265526770
2024,여,입원,AB2U5,151,164,912,76514160
2024,여,입원,AB2V5,1558,1689,11891,1056061670
2024,여,입원,AB300,77,130,90,3077870
2024,여,입원,AB301,4,4,4,
2024,여,입원,AB302,2,2,2,130520
2024,여,입원,AB307,12,22,367,16474630
2024,여,입원,AB321,31,77,1476,32310
2024,여,입원,AB345,6,6,14,1079898
2024,여,입원,AB347,1,1,6,313740
2024,여,입원,AB371,1,1,1,135380
2024,여,입원,AB3A0,6159,9289,44260,1461242721
2024,여,입원,AB3A1,53084,59510,255275,16685656584
2024,여,입원,AB3A2,35841,41508,227703,13138546500
2024,여,입원,AB3A3,18416,21395,146868,7425567014
2024,여,입원,AB3A4,14326,18043,157178,7058772717
2024,여,입원,AB3A5,30000,35905,271137,11105872150
2024,여,입원,AB3A9,920,1128,5687,113599566
2024,여,입원,AB3AA,70823,81267,283014,20303542730
2024,여,입원,AB3B6,9722,14157,162091,5401765547
2024,여,입원,AB3C6,24022,35145,373510,9959746684
2024,여,입원,AB3D6,44913,68729,830245,25331713879
2024,여,입원,AB3E0,908,1777,2245,97407413
2024,여,입원,AB3E1,11567,13021,77141,6158336045
2024,여,입원,AB3E2,10600,13213,111244,7838083530
2024,여,입원,AB3E3,7627,9069,81009,5176267825
2024,여,입원,AB3E4,6235,8146,87980,4998457467
2024,여,입원,AB3E5,8376,9977,89941,4721714255
2024,여,입원,AB3E9,60,71,491,12335480
2024,여,입원,AB3EA,15799,17506,61329,5468915380
2024,여,입원,AB3F6,2657,3590,37104,1610858476
2024,여,입원,AB3G6,3822,7868,131788,4474025812
2024,여,입원,AB3H6,14967,24528,324458,12978769650
2024,여,입원,AB3J0,6501,13185,11966,666980221
2024,여,입원,AB3J1,48148,65787,483097,46441686544
2024,여,입원,AB3J2,50584,68885,560749,48901019127
2024,여,입원,AB3J3,31508,48045,470816,36949389727
2024,여,입원,AB3J4,13765,22604,249896,17494494619
2024,여,입원,AB3J5,29750,52306,531677,34574782383
2024,여,입원,AB3J9,872,1163,6137,210946377
2024,여,입원,AB3JA,72103,86581,414538,44823036378
2024,여,입원,AB3K6,6664,9914,113575,5974335030
2024,여,입원,AB3L6,21965,48218,649186,27856531942
2024,여,입원,AB3M6,34906,67686,1047872,50709698558
2024,여,입원,AB3N0,711,1177,864,58294645
2024,여,입원,AB3N1,10723,14804,81668,9521401521
2024,여,입원,AB3N2,8720,9766,54446,5810100596
2024,여,입원,AB3N3,6122,6953,49213,4720408240
2024,여,입원,AB3N4,3945,4904,37974,3277709340
2024,여,입원,AB3N5,6210,7834,57616,4537714475
2024,여,입원,AB3N9,1016,1061,2013,85717360
2024,여,입원,AB3NA,15355,18643,71525,9389282475
2024,여,입원,AB3P6,1048,1606,17242,1093445770
2024,여,입원,AB3Q6,4586,7508,90851,4781066907
2024,여,입원,AB3R6,7705,10774,116753,6919758911
2024,여,입원,AB3S0,741,1278,1595,124478147
2024,여,입원,AB3S1,18720,22237,108484,15543793631
2024,여,입원,AB3S2,16793,19354,98723,12618691910
2024,여,입원,AB3S3,9853,11791,72107,8248796363
2024,여,입원,AB3S4,6762,8017,52823,5451771362
2024,여,입원,AB3S5,10789,12976,87954,8190882584
2024,여,입원,AB3S9,749,802,2686,128977642
2024,여,입원,AB3SA,30579,34344,129995,20609986630
2024,여,입원,AB3T6,1404,1692,12488,957673990
2024,여,입원,AB3U6,9538,12206,91386,5819838784
2024,여,입원,AB3V6,12494,16211,133535,9607809398
2024,여,입원,AB400,241,259,315,8917473
2024,여,입원,AB421,48,82,1047,62540460
2024,여,입원,AB440,25,25,32,1643300
2024,여,입원,AB4A1,5145,5795,19490,1052230290
2024,여,입원,AB4A2,4124,4722,16045,826305510
2024,여,입원,AB4A3,2739,3069,10349,510662100
2024,여,입원,AB4A4,2565,2891,9384,442755720
2024,여,입원,AB4A5,978,1128,6156,226077490
2024,여,입원,AB4A6,126379,152514,768131,25442271864
2024,여,입원,AB4E2,182,193,548,37975200
2024,여,입원,AB4E4,8,8,163,7556080
2024,여,입원,AB4E5,71,71,301,14433020
2024,여,입원,AB4E6,7187,9807,66403,2836149132
2024,여,입원,AB4J1,4610,5562,21682,1791180550
2024,여,입원,AB4J2,3007,3256,11413,885469270
2024,여,입원,AB4J3,3780,4110,15579,1114374089
2024,여,입원,AB4J4,3555,3906,14160,967670950
2024,여,입원,AB4J5,1229,1504,5901,355364080
2024,여,입원,AB4J6,90621,123264,1025037,54038768986
2024,여,입원,AB500,32531,86771,393192,7993480375
2024,여,입원,AB501,2396,8783,134691,4438064260
2024,여,입원,AB502,181,484,11158,327334510
2024,여,입원,AB503,51,131,3417,90154200
2024,여,입원,AB504,73,204,4485,107321630
2024,여,입원,AB508,66,120,1678,16228730
2024,여,입원,AB510,144,425,7177,154306740
2024,여,입원,AB511,10529,52723,1186130,38610276535
2024,여,입원,AB512,714,2348,50360,1555018510
2024,여,입원,AB513,250,1018,16299,466121160
2024,여,입원,AB514,114,295,5194,129870392
2024,여,입원,AB518,99,170,3384,36578390
2024,여,입원,AB531,16,70,2431,63707070
2024,여,입원,AB532,22,53,1270,32503380
2024,여,입원,AB534,11,36,977,18761050
2024,여,입원,AB543,1,1,2,43220
2024,여,입원,AB550,87,190,4917,48686860
2024,여,입원,AB551,141,313,6761,147070950
2024,여,입원,AB552,191,634,14792,294401500
2024,여,입원,AB553,121,342,8762,146462710
2024,여,입원,AB558,103,259,5439,
2024,여,입원,AB590,32,79,1217,29384760
2024,여,입원,AB591,197339,1302935,29689459,1012300000000
2024,여,입원,AB592,5697,21126,480787,15563306600
2024,여,입원,AB593,920,2729,62000,1821426210
2024,여,입원,AB594,295,1276,18246,498511750
2024,여,입원,AB598,93,251,5610,71488350
2024,여,입원,AB600,73,127,2491,44911500
2024,여,입원,AB650,97,226,6261,42092810
2024,여,입원,AB900,34949,43394,186883,
2024,여,입원,AB901,84704,95548,427995,61365000
2024,여,입원,AB902,38208,44509,223298,5858000
2024,여,입원,AB903,310,557,4274,400000
2024,여,입원,AB912,114854,133882,406519,
2024,여,입원,AC011,2517,2666,2667,53132720
2024,여,입원,AC012,12777,13858,13896,234747960
2024,여,입원,AC013,1119,1170,1173,16703520
2024,여,입원,AC014,1048,1105,1106,13991050
2024,여,입원,AC015,5749,6210,6246,74678400
2024,여,입원,AC031,3864,4125,4125,1021185000
2024,여,입원,AC032,3133,3352,3355,609133800
2024,여,입원,AC033,1279,1577,1577,173445120
2024,여,입원,AC034,14296,18383,18417,2015914910
2024,여,입원,AC101,1,1,1,57670
2024,여,입원,AC103,1,1,1,61733
2024,여,입원,AC105,1,1,1,19220
2024,여,입원,AC201,55495,80613,470640,8191161480
2024,여,입원,AC202,15375,19685,123820,3212844640
2024,여,입원,AC203,8315,9651,60215,3238581600
2024,여,입원,AC301,6413,8445,10595,538324655
2024,여,입원,AC302,1701,1787,1992,98893030
2024,여,입원,AC303,22,22,23,1024870
2024,여,입원,AC304,131,139,139,6003310
2024,여,입원,AC310,451834,753040,5203225,10666670780
2024,여,입원,AC321,354568,521036,3984008,9323040420
2024,여,입원,AC322,769483,1000255,9064145,25201543476
2024,여,입원,AC331,115551,240354,3961014,13507530935
2024,여,입원,AC332,237637,357088,4254353,5488609170
2024,여,입원,AC340,419,2606,70561,218739100
2024,여,입원,AC450,228404,241236,246578,8844782613
2024,여,입원,AC460,171088,179466,183681,5173064650
2024,여,입원,AC470,78013,81479,83792,1658556280
2024,여,입원,AC500,104441,705302,16595322,26054646210
2024,여,입원,AC600,765,803,2299,66027280
2024,여,입원,AC641,5674,5930,19383,5239430970
2024,여,입원,AC642,465,471,1378,333069280
2024,여,입원,AC643,53,53,171,37096260
2024,여,입원,AC644,5568,5724,19583,4510967990
2024,여,입원,AC645,1434,1478,5016,1045308770
2024,여,입원,AC646,389,396,1556,293291910
2024,여,입원,AC651,3353,4103,29695,8418685725
2024,여,입원,AC652,762,940,5448,1389648360
2024,여,입원,AC653,268,306,3201,736851720
2024,여,입원,AC654,1635,1987,14827,3774212590
2024,여,입원,AC655,77,85,688,157741800
2024,여,입원,AC657,14,14,15,2816550
2024,여,입원,AC711,683,719,772,17532120
2024,여,입원,AC712,3641,4537,19468,663274760
2024,여,입원,AC721,454,465,530,10812000
2024,여,입원,AC722,2535,2936,11210,343036360
2024,여,입원,AC731,1451,1609,2519,37685500
2024,여,입원,AC732,5371,6129,27709,621835860
2024,여,입원,AC741,651,700,1450,16791780
2024,여,입원,AC742,2451,2849,11692,202976900
2024,여,입원,AD100,604,1065,11764,7481548820
2024,여,입원,AD101,529,947,9613,3692353300
2024,여,입원,AD200,103,180,1977,1143536340
2024,여,입원,AD201,41,61,692,241639480
2024,여,입원,ADC01,725,803,804,
2024,여,입원,ADC02,592,671,671,
2024,여,입원,ADC03,26841,31186,31276,
2024,여,입원,ADC04,4435,5547,5564,
2024,여,입원,ADC05,11390,15946,15949,
